0.514236
0.479290
0.563179
0.527697
0.470491
0.465558
0.440751
0.466272
0.412011
0.446225
0.407713
0.357477
0.400550
0.355361
0.364099
0.362718
0.367675
0.365278
0.363457
0.336774
0.320190
0.316489
0.337332
0.326285
0.318752
0.299571
0.318932
0.301794
0.295108
0.293395
0.315362
0.291910
0.305382
0.283146
0.327807
0.279583
0.307167
0.284378
0.298695
0.258876
0.302670
0.286918
0.258365
0.285649
0.270369
0.263081
0.258080
0.261798
0.250809
0.253703
0.256318
0.262382
0.278364
0.250089
0.235029
0.245301
0.239776
0.236077
0.266108
0.258821
0.254078
0.263612
0.228266
0.240409
0.237821
0.254785
0.252260
0.255838
0.249507
0.263784
0.227019
0.235903
0.248300
0.247881
0.245170
0.252363
0.227401
0.231175
0.269981
0.238856
0.246640
0.230608
0.226583
0.233397
0.240159
0.226151
0.231351
0.229089
0.248511
0.234203
0.239569
0.228583
0.240768
0.230143
0.211467
0.229952
0.234465
0.222649
0.218448
0.240228
0.242744
0.230107
0.212134
0.223905
0.221781
0.192292
0.219063
0.234882
0.226890
0.201588
0.226110
0.220274
0.211776
0.207633
0.206231
0.220502
0.217421
0.218119
0.211456
0.222003
0.206602
0.224655
0.208081
0.208758
0.220976
0.205666
0.221035
0.208496
0.212910
0.220639
0.190904
0.215741
0.215412
0.222277
0.222051
0.206799
0.187858
0.188714
0.204326
0.207976
0.204542
0.204770
0.219069
0.186200
0.196617
0.207394
0.213195
0.212872
0.195172
0.184737
0.192496
0.191156
0.183341
0.214511
0.197087
0.215569
0.195192
0.185958
0.191902
0.193671
0.182782
0.195108
0.183522
0.189038
0.190384
0.186873
0.203813
0.211921
0.189979
0.188780
0.194256
0.177809
0.180558
0.182122
0.194418
0.204166
0.189938
0.200624
0.181279
0.182555
0.180738
0.173153
0.184810
0.197815
0.179044
0.176140
0.169299
0.176749
0.189043
0.204292
0.183675
0.194572
0.175227
0.182311
0.177789
0.181390
0.188955
0.175255
0.180016
0.163374
0.174105
0.156521
0.165733
0.182071
0.186202
0.174707
0.180603
0.171162
0.184134
0.177681
0.169294
0.183647
0.182773
0.177361
0.190637
0.158992
0.178728
0.177955
0.176751
